episode,reward,model,reward_mean
0,-8.099999999999998,dqn,
1,-7.499999999999998,dqn,
2,-9.299999999999999,dqn,
3,-8.099999999999998,dqn,
4,-8.7,dqn,
5,-5.699999999999998,dqn,
6,-7.499999999999998,dqn,
7,-8.099999999999998,dqn,
8,-9.299999999999999,dqn,
9,-9.299999999999999,dqn,
10,-8.099999999999998,dqn,
11,-8.7,dqn,
12,-8.7,dqn,
13,-8.7,dqn,
14,-8.7,dqn,
15,-8.7,dqn,
16,-8.7,dqn,
17,-9.299999999999999,dqn,
18,-8.7,dqn,
19,-8.099999999999998,dqn,
20,-8.099999999999998,dqn,
21,-8.7,dqn,
22,-8.099999999999998,dqn,
23,-8.7,dqn,
24,-8.7,dqn,
25,-9.299999999999999,dqn,
26,-8.7,dqn,
27,-8.7,dqn,
28,-8.7,dqn,
29,-8.7,dqn,
30,-8.7,dqn,
31,-8.7,dqn,
32,-8.099999999999998,dqn,
33,-8.099999999999998,dqn,
34,-8.099999999999998,dqn,
35,-8.099999999999998,dqn,
36,-5.699999999999998,dqn,
37,-7.499999999999998,dqn,
38,-2.099999999999998,dqn,
39,-6.899999999999999,dqn,
40,0.9000000000000004,dqn,
41,-6.899999999999999,dqn,
42,6.099999999999994,dqn,
43,4.1999999999999975,dqn,
44,8.599999999999985,dqn,
45,4.699999999999996,dqn,
46,3.8999999999999986,dqn,
47,3.0000000000000018,dqn,
48,3.8999999999999986,dqn,
49,3.8999999999999986,dqn,-5.882
50,3.8999999999999986,dqn,-5.6419999999999995
51,3.8999999999999986,dqn,-5.413999999999999
52,3.8999999999999986,dqn,-5.15
53,6.199999999999994,dqn,-4.864
54,3.8999999999999986,dqn,-4.612
55,-8.099999999999998,dqn,-4.66
56,3.8999999999999986,dqn,-4.432
57,3.8999999999999986,dqn,-4.192
58,3.6999999999999993,dqn,-3.932
59,6.299999999999994,dqn,-3.62
60,3.8999999999999986,dqn,-3.38
61,3.8999999999999986,dqn,-3.1280000000000006
62,-2.699999999999998,dqn,-3.008000000000001
63,3.8999999999999986,dqn,-2.7560000000000002
64,3.8999999999999986,dqn,-2.5040000000000004
65,3.8999999999999986,dqn,-2.2520000000000007
66,3.8999999999999986,dqn,-2.0000000000000004
67,4.399999999999997,dqn,-1.7260000000000004
68,6.5999999999999925,dqn,-1.4200000000000006
69,3.8999999999999986,dqn,-1.1800000000000008
70,3.8999999999999986,dqn,-0.9400000000000008
71,3.8999999999999986,dqn,-0.6880000000000009
72,2.0000000000000013,dqn,-0.4860000000000009
73,3.8999999999999986,dqn,-0.23400000000000096
74,4.999999999999995,dqn,0.03999999999999893
75,3.3000000000000007,dqn,0.2919999999999989
76,3.9999999999999982,dqn,0.5459999999999989
77,3.8999999999999986,dqn,0.7979999999999988
78,8.399999999999986,dqn,1.1399999999999986
79,3.8999999999999986,dqn,1.3919999999999988
80,3.8999999999999986,dqn,1.6439999999999984
81,3.8999999999999986,dqn,1.8959999999999986
82,4.299999999999997,dqn,2.143999999999998
83,3.8999999999999986,dqn,2.3839999999999986
84,4.099999999999998,dqn,2.6279999999999983
85,8.399999999999986,dqn,2.957999999999998
86,3.8999999999999986,dqn,3.1499999999999977
87,6.099999999999994,dqn,3.4219999999999975
88,3.8999999999999986,dqn,3.541999999999997
89,8.399999999999986,dqn,3.847999999999997
90,4.599999999999996,dqn,3.921999999999997
91,3.8999999999999986,dqn,4.137999999999997
92,3.8999999999999986,dqn,4.093999999999997
93,3.8999999999999986,dqn,4.087999999999997
94,3.8999999999999986,dqn,3.9939999999999976
95,4.4999999999999964,dqn,3.9899999999999975
96,3.8999999999999986,dqn,3.989999999999997
97,3.8999999999999986,dqn,4.007999999999997
98,3.8999999999999986,dqn,4.007999999999997
99,3.8999999999999986,dqn,4.007999999999998
100,4.1999999999999975,dqn,4.013999999999998
101,3.8999999999999986,dqn,4.013999999999998
102,3.8999999999999986,dqn,4.013999999999998
103,3.8999999999999986,dqn,3.9679999999999973
104,3.8999999999999986,dqn,3.9679999999999973
105,3.8999999999999986,dqn,4.2079999999999975
106,3.8999999999999986,dqn,4.2079999999999975
107,4.4999999999999964,dqn,4.219999999999997
108,3.8999999999999986,dqn,4.2239999999999975
109,9.099999999999984,dqn,4.279999999999998
110,6.5999999999999925,dqn,4.333999999999997
111,3.8999999999999986,dqn,4.333999999999997
112,6.299999999999994,dqn,4.513999999999997
113,4.399999999999997,dqn,4.5239999999999965
114,3.8999999999999986,dqn,4.523999999999997
115,6.199999999999994,dqn,4.569999999999997
116,3.8999999999999986,dqn,4.569999999999997
117,8.399999999999986,dqn,4.649999999999997
118,3.8999999999999986,dqn,4.5959999999999965
119,3.8999999999999986,dqn,4.5959999999999965
120,2.0000000000000013,dqn,4.557999999999996
121,2.0000000000000013,dqn,4.519999999999997
122,3.8999999999999986,dqn,4.557999999999996
123,2.0000000000000013,dqn,4.519999999999997
124,6.299999999999994,dqn,4.545999999999997
125,4.599999999999996,dqn,4.5719999999999965
126,4.699999999999996,dqn,4.585999999999997
127,4.399999999999997,dqn,4.5959999999999965
128,4.999999999999995,dqn,4.527999999999997
129,6.499999999999993,dqn,4.5799999999999965
130,2.0000000000000013,dqn,4.541999999999996
131,3.8999999999999986,dqn,4.541999999999997
132,4.399999999999997,dqn,4.543999999999996
133,8.399999999999986,dqn,4.633999999999997
134,3.8999999999999986,dqn,4.629999999999996
135,6.299999999999994,dqn,4.5879999999999965
136,8.399999999999986,dqn,4.677999999999996
137,3.8999999999999986,dqn,4.633999999999997
138,6.199999999999994,dqn,4.679999999999996
139,4.699999999999996,dqn,4.605999999999996
140,2.0000000000000013,dqn,4.553999999999997
141,4.999999999999995,dqn,4.575999999999996
142,4.399999999999997,dqn,4.585999999999997
143,4.4999999999999964,dqn,4.597999999999996
144,3.8999999999999986,dqn,4.597999999999996
145,3.8999999999999986,dqn,4.585999999999996
146,3.8999999999999986,dqn,4.585999999999996
147,3.8999999999999986,dqn,4.585999999999997
148,3.8999999999999986,dqn,4.585999999999996
149,4.899999999999995,dqn,4.605999999999996
150,3.8999999999999986,dqn,4.599999999999997
151,3.8999999999999986,dqn,4.599999999999997
152,6.299999999999994,dqn,4.647999999999996
153,3.8999999999999986,dqn,4.647999999999997
154,6.399999999999993,dqn,4.697999999999996
155,3.8999999999999986,dqn,4.697999999999996
156,3.8999999999999986,dqn,4.697999999999996
157,13.69999999999997,dqn,4.881999999999996
158,12.899999999999974,dqn,5.061999999999995
159,3.8999999999999986,dqn,4.957999999999996
160,6.099999999999994,dqn,4.947999999999996
161,3.8999999999999986,dqn,4.947999999999995
162,6.499999999999993,dqn,4.9519999999999955
163,6.699999999999992,dqn,4.997999999999995
164,3.8999999999999986,dqn,4.997999999999996
165,4.1999999999999975,dqn,4.957999999999995
166,3.8999999999999986,dqn,4.957999999999996
167,3.8999999999999986,dqn,4.867999999999996
168,3.8999999999999986,dqn,4.867999999999996
169,6.399999999999993,dqn,4.917999999999996
170,3.8999999999999986,dqn,4.955999999999996
171,3.8999999999999986,dqn,4.993999999999996
172,4.299999999999997,dqn,5.001999999999995
173,3.8999999999999986,dqn,5.039999999999996
174,8.399999999999986,dqn,5.081999999999995
175,4.299999999999997,dqn,5.075999999999996
176,4.999999999999995,dqn,5.081999999999995
177,3.8999999999999986,dqn,5.071999999999996
178,12.999999999999973,dqn,5.231999999999995
179,10.599999999999982,dqn,5.313999999999994
180,3.8999999999999986,dqn,5.351999999999995
181,3.8999999999999986,dqn,5.351999999999995
182,3.8999999999999986,dqn,5.341999999999995
183,3.8999999999999986,dqn,5.2519999999999945
184,6.399999999999993,dqn,5.301999999999995
185,3.8999999999999986,dqn,5.253999999999995
186,6.199999999999994,dqn,5.2099999999999955
187,4.099999999999998,dqn,5.213999999999995
188,5.999999999999995,dqn,5.2099999999999955
189,3.8999999999999986,dqn,5.1939999999999955
190,3.8999999999999986,dqn,5.231999999999995
191,3.8999999999999986,dqn,5.2099999999999955
192,4.399999999999997,dqn,5.2099999999999955
193,3.8999999999999986,dqn,5.197999999999995
194,8.399999999999986,dqn,5.287999999999995
195,4.299999999999997,dqn,5.295999999999995
196,4.299999999999997,dqn,5.303999999999995
197,3.8999999999999986,dqn,5.303999999999995
198,3.8999999999999986,dqn,5.303999999999994
199,4.399999999999997,dqn,5.293999999999995
200,3.8999999999999986,dqn,5.293999999999995
201,3.8999999999999986,dqn,5.293999999999995
202,11.09999999999998,dqn,5.389999999999994
203,4.799999999999995,dqn,5.407999999999995
204,6.099999999999994,dqn,5.401999999999995
205,6.099999999999994,dqn,5.445999999999994
206,3.8999999999999986,dqn,5.445999999999994
207,10.499999999999982,dqn,5.381999999999994
208,6.699999999999992,dqn,5.257999999999995
209,8.399999999999986,dqn,5.347999999999995
210,3.8999999999999986,dqn,5.303999999999995
211,3.8999999999999986,dqn,5.303999999999995
212,8.399999999999986,dqn,5.341999999999995
213,8.399999999999986,dqn,5.375999999999994
214,12.899999999999974,dqn,5.555999999999995
215,4.799999999999995,dqn,5.567999999999995
216,4.699999999999996,dqn,5.583999999999994
217,3.8999999999999986,dqn,5.583999999999994
218,3.8999999999999986,dqn,5.583999999999994
219,4.699999999999996,dqn,5.5499999999999945
220,4.099999999999998,dqn,5.553999999999994
221,6.099999999999994,dqn,5.597999999999995
222,3.8999999999999986,dqn,5.5899999999999945
223,6.099999999999994,dqn,5.633999999999993
224,8.399999999999986,dqn,5.633999999999994
225,3.8999999999999986,dqn,5.625999999999994
226,8.399999999999986,dqn,5.693999999999994
227,6.299999999999994,dqn,5.741999999999994
228,3.8999999999999986,dqn,5.559999999999994
229,8.899999999999984,dqn,5.525999999999994
230,4.4999999999999964,dqn,5.537999999999994
231,3.8999999999999986,dqn,5.537999999999995
232,4.599999999999996,dqn,5.551999999999993
233,6.699999999999992,dqn,5.607999999999993
234,3.8999999999999986,dqn,5.557999999999995
235,8.399999999999986,dqn,5.6479999999999935
236,3.8999999999999986,dqn,5.601999999999993
237,6.5999999999999925,dqn,5.651999999999995
238,8.399999999999986,dqn,5.699999999999994
239,3.9999999999999982,dqn,5.701999999999994
240,8.399999999999986,dqn,5.791999999999994
241,4.1999999999999975,dqn,5.797999999999994
242,3.8999999999999986,dqn,5.787999999999993
243,8.399999999999986,dqn,5.877999999999994
244,6.199999999999994,dqn,5.833999999999994
245,6.299999999999994,dqn,5.873999999999993
246,4.899999999999995,dqn,5.885999999999993
247,3.8999999999999986,dqn,5.885999999999993
248,6.299999999999994,dqn,5.933999999999993
249,6.099999999999994,dqn,5.967999999999993
250,5.999999999999995,dqn,6.009999999999994
251,6.199999999999994,dqn,6.055999999999992
252,4.1999999999999975,dqn,5.917999999999993
253,4.299999999999997,dqn,5.907999999999992
254,3.8999999999999986,dqn,5.863999999999994
255,4.999999999999995,dqn,5.8419999999999925
256,3.8999999999999986,dqn,5.841999999999993
257,9.399999999999983,dqn,5.819999999999993
258,3.8999999999999986,dqn,5.763999999999993
259,3.8999999999999986,dqn,5.673999999999994
260,6.5999999999999925,dqn,5.7279999999999935
261,4.299999999999997,dqn,5.7359999999999935
262,4.1999999999999975,dqn,5.651999999999994
263,3.8999999999999986,dqn,5.561999999999994
264,4.699999999999996,dqn,5.397999999999995
265,3.8999999999999986,dqn,5.379999999999995
266,3.8999999999999986,dqn,5.363999999999994
267,3.8999999999999986,dqn,5.363999999999995
268,3.8999999999999986,dqn,5.363999999999995
269,8.399999999999986,dqn,5.4379999999999935
270,6.199999999999994,dqn,5.479999999999994
271,8.399999999999986,dqn,5.525999999999994
272,4.399999999999997,dqn,5.535999999999994
273,8.399999999999986,dqn,5.581999999999994
274,6.399999999999993,dqn,5.541999999999994
275,3.8999999999999986,dqn,5.5419999999999945
276,12.899999999999974,dqn,5.631999999999994
277,3.8999999999999986,dqn,5.583999999999994
278,4.599999999999996,dqn,5.597999999999994
279,3.8999999999999986,dqn,5.497999999999995
280,3.8999999999999986,dqn,5.485999999999994
281,3.8999999999999986,dqn,5.485999999999994
282,3.8999999999999986,dqn,5.471999999999995
283,8.399999999999986,dqn,5.505999999999995
284,3.8999999999999986,dqn,5.505999999999993
285,6.699999999999992,dqn,5.471999999999995
286,3.8999999999999986,dqn,5.471999999999995
287,8.399999999999986,dqn,5.507999999999994
288,12.899999999999974,dqn,5.597999999999994
289,8.799999999999985,dqn,5.693999999999994
290,3.8999999999999986,dqn,5.603999999999994
291,6.499999999999993,dqn,5.649999999999994
292,3.8999999999999986,dqn,5.649999999999994
293,6.399999999999993,dqn,5.609999999999993
294,6.199999999999994,dqn,5.609999999999994
295,3.8999999999999986,dqn,5.561999999999995
296,3.8999999999999986,dqn,5.541999999999994
297,3.8999999999999986,dqn,5.5419999999999945
298,3.8999999999999986,dqn,5.493999999999994
299,3.8999999999999986,dqn,5.449999999999994
300,3.8999999999999986,dqn,5.407999999999995
301,8.399999999999986,dqn,5.451999999999995
302,3.8999999999999986,dqn,5.445999999999994
303,3.8999999999999986,dqn,5.437999999999995
304,3.8999999999999986,dqn,5.4379999999999935
305,6.299999999999994,dqn,5.463999999999995
306,8.399999999999986,dqn,5.553999999999994
307,13.399999999999972,dqn,5.633999999999994
308,4.699999999999996,dqn,5.649999999999994
309,3.8999999999999986,dqn,5.649999999999993
310,3.9999999999999982,dqn,5.597999999999994
311,12.899999999999974,dqn,5.769999999999993
312,6.499999999999993,dqn,5.815999999999994
313,3.8999999999999986,dqn,5.815999999999994
314,3.8999999999999986,dqn,5.799999999999994
315,8.399999999999986,dqn,5.8899999999999935
316,8.399999999999986,dqn,5.979999999999993
317,3.8999999999999986,dqn,5.979999999999993
318,3.8999999999999986,dqn,5.979999999999993
319,4.599999999999996,dqn,5.903999999999993
320,9.099999999999984,dqn,5.9619999999999935
321,4.4999999999999964,dqn,5.883999999999994
322,3.8999999999999986,dqn,5.873999999999993
323,6.499999999999993,dqn,5.835999999999993
324,8.399999999999986,dqn,5.875999999999993
325,4.599999999999996,dqn,5.8899999999999935
326,4.799999999999995,dqn,5.727999999999993
327,8.899999999999984,dqn,5.827999999999992
328,9.199999999999983,dqn,5.919999999999993
329,8.499999999999986,dqn,6.0119999999999925
330,6.199999999999994,dqn,6.057999999999993
331,6.5999999999999925,dqn,6.111999999999992
332,5.999999999999995,dqn,6.153999999999993
333,3.8999999999999986,dqn,6.063999999999993
334,8.599999999999985,dqn,6.1579999999999915
335,3.9999999999999982,dqn,6.103999999999992
336,4.399999999999997,dqn,6.113999999999993
337,3.8999999999999986,dqn,6.023999999999993
338,4.799999999999995,dqn,5.861999999999994
339,4.299999999999997,dqn,5.771999999999992
340,3.8999999999999986,dqn,5.771999999999994
341,3.8999999999999986,dqn,5.7199999999999935
342,3.8999999999999986,dqn,5.719999999999994
343,3.8999999999999986,dqn,5.669999999999995
344,4.799999999999995,dqn,5.641999999999993
345,6.099999999999994,dqn,5.685999999999994
346,4.099999999999998,dqn,5.689999999999994
347,8.399999999999986,dqn,5.779999999999993
348,3.8999999999999986,dqn,5.779999999999993
349,3.8999999999999986,dqn,5.779999999999994
350,6.499999999999993,dqn,5.831999999999994
351,6.299999999999994,dqn,5.789999999999993
352,4.1999999999999975,dqn,5.795999999999993
353,3.8999999999999986,dqn,5.795999999999993
354,3.8999999999999986,dqn,5.795999999999993
355,4.299999999999997,dqn,5.755999999999993
356,10.699999999999982,dqn,5.801999999999993
357,17.90000000000001,dqn,5.891999999999993
358,8.399999999999986,dqn,5.965999999999993
359,3.8999999999999986,dqn,5.965999999999995
360,4.399999999999997,dqn,5.973999999999994
361,13.199999999999973,dqn,5.979999999999994
362,3.8999999999999986,dqn,5.927999999999994
363,8.399999999999986,dqn,6.017999999999993
364,6.199999999999994,dqn,6.063999999999994
365,3.8999999999999986,dqn,5.973999999999994
366,4.899999999999995,dqn,5.903999999999994
367,8.399999999999986,dqn,5.993999999999993
368,4.599999999999996,dqn,6.007999999999994
369,6.099999999999994,dqn,6.037999999999994
370,9.299999999999983,dqn,6.041999999999994
371,3.8999999999999986,dqn,6.029999999999993
372,8.399999999999986,dqn,6.119999999999993
373,3.8999999999999986,dqn,6.067999999999994
374,8.699999999999985,dqn,6.0739999999999945
375,3.8999999999999986,dqn,6.059999999999993
376,9.299999999999983,dqn,6.149999999999994
377,8.399999999999986,dqn,6.1399999999999935
378,3.8999999999999986,dqn,6.0339999999999945
379,4.299999999999997,dqn,5.949999999999994
380,9.099999999999984,dqn,6.007999999999994
381,6.099999999999994,dqn,5.997999999999994
382,6.299999999999994,dqn,6.003999999999993
383,3.8999999999999986,dqn,6.003999999999994
384,8.399999999999986,dqn,5.999999999999995
385,3.8999999999999986,dqn,5.997999999999994
386,3.8999999999999986,dqn,5.987999999999994
387,3.8999999999999986,dqn,5.987999999999994
388,8.399999999999986,dqn,6.059999999999993
389,3.8999999999999986,dqn,6.051999999999995
390,8.399999999999986,dqn,6.141999999999993
391,5.999999999999995,dqn,6.183999999999994
392,4.4999999999999964,dqn,6.1959999999999935
393,8.399999999999986,dqn,6.285999999999993
394,3.8999999999999986,dqn,6.267999999999993
395,3.8999999999999986,dqn,6.223999999999994
396,4.799999999999995,dqn,6.237999999999992
397,3.8999999999999986,dqn,6.1479999999999935
398,4.899999999999995,dqn,6.167999999999994
399,6.499999999999993,dqn,6.2199999999999935
400,5.999999999999995,dqn,6.209999999999993
401,4.1999999999999975,dqn,6.167999999999994
402,6.499999999999993,dqn,6.213999999999994
403,3.8999999999999986,dqn,6.213999999999993
404,8.399999999999986,dqn,6.303999999999993
405,3.8999999999999986,dqn,6.295999999999993
406,6.699999999999992,dqn,6.215999999999993
407,3.8999999999999986,dqn,5.935999999999994
408,17.90000000000001,dqn,6.125999999999993
409,3.8999999999999986,dqn,6.125999999999993
410,8.399999999999986,dqn,6.205999999999993
411,3.8999999999999986,dqn,6.019999999999994
412,3.8999999999999986,dqn,6.019999999999994
413,4.799999999999995,dqn,5.947999999999994
414,8.899999999999984,dqn,6.001999999999994
415,4.399999999999997,dqn,6.011999999999993
416,3.8999999999999986,dqn,5.991999999999994
417,10.499999999999982,dqn,6.0339999999999945
418,15.399999999999974,dqn,6.249999999999993
419,3.8999999999999986,dqn,6.205999999999993
420,8.399999999999986,dqn,6.1879999999999935
421,4.099999999999998,dqn,6.191999999999994
422,6.799999999999992,dqn,6.159999999999994
423,4.399999999999997,dqn,6.169999999999993
424,9.499999999999982,dqn,6.185999999999994
425,4.999999999999995,dqn,6.207999999999994
426,3.8999999999999986,dqn,6.099999999999993
427,3.8999999999999986,dqn,6.0099999999999945
428,3.8999999999999986,dqn,6.0099999999999945
429,8.899999999999984,dqn,6.101999999999993
430,10.499999999999982,dqn,6.129999999999995
431,3.8999999999999986,dqn,6.085999999999993
432,4.299999999999997,dqn,6.045999999999995
433,3.8999999999999986,dqn,6.045999999999993
434,8.399999999999986,dqn,6.045999999999993
435,3.8999999999999986,dqn,6.045999999999995
436,4.399999999999997,dqn,6.055999999999994
437,8.399999999999986,dqn,6.145999999999994
438,3.8999999999999986,dqn,6.055999999999995
439,3.8999999999999986,dqn,6.055999999999994
440,4.599999999999996,dqn,5.979999999999994
441,4.4999999999999964,dqn,5.949999999999993
442,4.399999999999997,dqn,5.947999999999994
443,6.499999999999993,dqn,5.909999999999994
444,3.8999999999999986,dqn,5.909999999999994
445,4.1999999999999975,dqn,5.915999999999993
446,3.8999999999999986,dqn,5.897999999999995
447,6.199999999999994,dqn,5.943999999999994
448,8.399999999999986,dqn,6.013999999999994
449,3.8999999999999986,dqn,5.9619999999999935
450,4.099999999999998,dqn,5.923999999999994
451,4.599999999999996,dqn,5.931999999999993
452,3.8999999999999986,dqn,5.879999999999995
453,4.599999999999996,dqn,5.893999999999994
454,6.199999999999994,dqn,5.849999999999994
455,4.4999999999999964,dqn,5.861999999999994
456,3.8999999999999986,dqn,5.805999999999995
457,4.4999999999999964,dqn,5.817999999999995
458,3.8999999999999986,dqn,5.537999999999994
459,4.899999999999995,dqn,5.557999999999994
460,4.399999999999997,dqn,5.477999999999995
461,4.299999999999997,dqn,5.4859999999999935
462,9.399999999999983,dqn,5.595999999999993
463,3.8999999999999986,dqn,5.577999999999994
464,12.899999999999974,dqn,5.657999999999994
465,3.8999999999999986,dqn,5.6479999999999935
466,13.79999999999997,dqn,5.845999999999992
467,8.899999999999984,dqn,5.813999999999994
468,11.29999999999998,dqn,5.731999999999994
469,22.900000000000066,dqn,6.111999999999994
470,6.299999999999994,dqn,6.069999999999994
471,3.8999999999999986,dqn,6.065999999999995
472,3.8999999999999986,dqn,6.007999999999995
473,6.199999999999994,dqn,6.043999999999995
474,3.8999999999999986,dqn,5.931999999999995
475,4.299999999999997,dqn,5.917999999999995
476,4.099999999999998,dqn,5.921999999999996
477,4.899999999999995,dqn,5.941999999999995
478,3.8999999999999986,dqn,5.941999999999995
479,8.399999999999986,dqn,5.931999999999996
480,4.899999999999995,dqn,5.819999999999996
481,4.799999999999995,dqn,5.8379999999999965
482,8.899999999999984,dqn,5.929999999999995
483,10.99999999999998,dqn,6.071999999999995
484,4.799999999999995,dqn,5.999999999999996
485,3.8999999999999986,dqn,5.999999999999995
486,8.399999999999986,dqn,6.079999999999996
487,4.4999999999999964,dqn,6.001999999999996
488,6.699999999999992,dqn,6.057999999999995
489,11.29999999999998,dqn,6.205999999999994
490,4.699999999999996,dqn,6.207999999999994
491,18.70000000000002,dqn,6.491999999999995
492,8.399999999999986,dqn,6.571999999999995
493,8.599999999999985,dqn,6.613999999999994
494,8.399999999999986,dqn,6.703999999999994
495,4.099999999999998,dqn,6.701999999999995
496,8.399999999999986,dqn,6.791999999999994
497,6.099999999999994,dqn,6.789999999999995
498,20.100000000000026,dqn,7.023999999999996
499,23.000000000000068,dqn,7.405999999999997
500,4.399999999999997,dqn,7.4119999999999955
501,3.8999999999999986,dqn,7.397999999999997
502,4.599999999999996,dqn,7.4119999999999955
503,3.8999999999999986,dqn,7.397999999999997
504,3.8999999999999986,dqn,7.351999999999997
505,13.599999999999971,dqn,7.533999999999996
506,4.399999999999997,dqn,7.543999999999995
507,9.099999999999984,dqn,7.635999999999996
508,10.499999999999982,dqn,7.767999999999995
509,10.699999999999982,dqn,7.883999999999995
510,4.599999999999996,dqn,7.887999999999995
511,6.299999999999994,dqn,7.927999999999995
512,3.8999999999999986,dqn,7.817999999999996
513,22.40000000000006,dqn,8.187999999999995
514,12.899999999999974,dqn,8.187999999999995
515,3.8999999999999986,dqn,8.187999999999997
516,6.5999999999999925,dqn,8.043999999999997
517,3.8999999999999986,dqn,7.943999999999996
518,3.8999999999999986,dqn,7.795999999999998
519,3.8999999999999986,dqn,7.415999999999996
520,12.899999999999974,dqn,7.5479999999999965
521,13.199999999999973,dqn,7.7339999999999955
522,8.399999999999986,dqn,7.823999999999995
523,12.899999999999974,dqn,7.957999999999995
524,4.699999999999996,dqn,7.973999999999994
525,4.899999999999995,dqn,7.985999999999994
526,12.899999999999974,dqn,8.161999999999994
527,6.499999999999993,dqn,8.193999999999994
528,3.8999999999999986,dqn,8.193999999999994
529,9.099999999999984,dqn,8.207999999999993
530,4.899999999999995,dqn,8.207999999999993
531,8.399999999999986,dqn,8.279999999999994
532,4.799999999999995,dqn,8.197999999999993
533,6.699999999999992,dqn,8.111999999999995
534,13.299999999999972,dqn,8.281999999999993
535,8.399999999999986,dqn,8.371999999999993
536,4.399999999999997,dqn,8.291999999999994
537,4.599999999999996,dqn,8.293999999999993
538,3.8999999999999986,dqn,8.237999999999994
539,15.09999999999997,dqn,8.313999999999995
540,4.099999999999998,dqn,8.301999999999994
541,4.099999999999998,dqn,8.009999999999993
542,4.1999999999999975,dqn,7.925999999999993
543,12.899999999999974,dqn,8.011999999999993
544,6.199999999999994,dqn,7.967999999999993
545,8.399999999999986,dqn,8.053999999999993
546,3.8999999999999986,dqn,7.963999999999994
547,9.099999999999984,dqn,8.023999999999994
548,3.8999999999999986,dqn,7.699999999999992
549,4.1999999999999975,dqn,7.323999999999992
550,4.399999999999997,dqn,7.323999999999992
551,8.599999999999985,dqn,7.41799999999999
552,6.499999999999993,dqn,7.4559999999999915
553,4.399999999999997,dqn,7.46599999999999
554,8.399999999999986,dqn,7.555999999999991
555,5.999999999999995,dqn,7.403999999999992
556,3.8999999999999986,dqn,7.393999999999992
557,8.399999999999986,dqn,7.379999999999991
558,11.09999999999998,dqn,7.3919999999999915
559,4.399999999999997,dqn,7.265999999999992
560,8.399999999999986,dqn,7.341999999999992
561,8.399999999999986,dqn,7.383999999999991
562,4.399999999999997,dqn,7.39399999999999
563,4.4999999999999964,dqn,7.03599999999999
564,6.799999999999992,dqn,6.913999999999991
565,4.599999999999996,dqn,6.927999999999989
566,3.9999999999999982,dqn,6.87599999999999
567,4.999999999999995,dqn,6.897999999999989
568,3.8999999999999986,dqn,6.897999999999991
569,4.4999999999999964,dqn,6.909999999999991
570,6.399999999999993,dqn,6.7799999999999905
571,3.8999999999999986,dqn,6.5939999999999905
572,3.8999999999999986,dqn,6.503999999999992
573,3.8999999999999986,dqn,6.323999999999992
574,5.999999999999995,dqn,6.349999999999992
575,3.8999999999999986,dqn,6.329999999999992
576,3.9999999999999982,dqn,6.151999999999992
577,3.8999999999999986,dqn,6.099999999999993
578,6.5999999999999925,dqn,6.153999999999992
579,3.8999999999999986,dqn,6.049999999999994
580,6.799999999999992,dqn,6.087999999999993
581,6.099999999999994,dqn,6.041999999999994
582,8.399999999999986,dqn,6.113999999999993
583,6.099999999999994,dqn,6.101999999999992
584,6.099999999999994,dqn,5.957999999999993
585,3.8999999999999986,dqn,5.867999999999992
586,5.999999999999995,dqn,5.899999999999993
587,3.8999999999999986,dqn,5.885999999999992
588,12.999999999999973,dqn,6.0679999999999925
589,3.8999999999999986,dqn,5.843999999999993
590,8.899999999999984,dqn,5.939999999999993
591,10.499999999999982,dqn,6.0679999999999925
592,4.399999999999997,dqn,6.071999999999994
593,6.099999999999994,dqn,5.935999999999994
594,4.399999999999997,dqn,5.899999999999993
595,10.99999999999998,dqn,5.951999999999994
596,10.599999999999982,dqn,6.085999999999992
597,4.099999999999998,dqn,5.9859999999999935
598,3.8999999999999986,dqn,5.985999999999993
599,3.8999999999999986,dqn,5.979999999999993
